n,d,outlier_fraction,outlier_mag,trial,true_cv,true_M,oracle_decision,in_borderline,s,tau_name,tau,branch_taken,pilot_cv,M_hat,T_used,rel_error,match
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,100,sqrt(log n),2.628260884878466,uniform_exact,0.5421753699339935,3.88410806462943,1000,0.0,1
1000,3,0.01,2.0,0,0.6194948810036581,4.431036671722072,uniform,0,100,3.0,3.0,uniform_exact,0.5421753699339935,3.88410806462943,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,10,1.5,1.5,uniform_exact,0.34715106134625173,1.61932268362969,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,10,sqrt(log n),2.628260884878466,uniform_exact,0.34715106134625173,1.61932268362969,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,10,3.0,3.0,uniform_exact,0.34715106134625173,1.61932268362969,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,30,1.5,1.5,uniform_exact,0.4975538433582799,2.13652143693654,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,30,sqrt(log n),2.628260884878466,uniform_exact,0.4975538433582799,2.13652143693654,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,30,3.0,3.0,uniform_exact,0.4975538433582799,2.13652143693654,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,50,1.5,1.5,uniform_exact,0.639303452494884,3.179613421850433,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,50,sqrt(log n),2.628260884878466,uniform_exact,0.639303452494884,3.179613421850433,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,50,3.0,3.0,uniform_exact,0.639303452494884,3.179613421850433,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,100,1.5,1.5,uniform_exact,0.5428187753712862,2.79405598518559,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,100,sqrt(log n),2.628260884878466,uniform_exact,0.5428187753712862,2.79405598518559,1000,0.0,1
1000,3,0.01,2.0,1,0.6419604984348997,5.780451621515172,uniform,0,100,3.0,3.0,uniform_exact,0.5428187753712862,2.79405598518559,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,10,1.5,1.5,uniform_exact,0.31688399380104254,1.525134215301213,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,10,sqrt(log n),2.628260884878466,uniform_exact,0.31688399380104254,1.525134215301213,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,10,3.0,3.0,uniform_exact,0.31688399380104254,1.525134215301213,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,30,1.5,1.5,uniform_exact,0.5403823278061843,2.660095210849848,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,30,sqrt(log n),2.628260884878466,uniform_exact,0.5403823278061843,2.660095210849848,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,30,3.0,3.0,uniform_exact,0.5403823278061843,2.660095210849848,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,50,1.5,1.5,uniform_exact,0.5368803286786288,2.1286690511994903,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,50,sqrt(log n),2.628260884878466,uniform_exact,0.5368803286786288,2.1286690511994903,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,50,3.0,3.0,uniform_exact,0.5368803286786288,2.1286690511994903,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,100,1.5,1.5,uniform_exact,0.4955153686049268,2.6871772837741887,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,100,sqrt(log n),2.628260884878466,uniform_exact,0.4955153686049268,2.6871772837741887,1000,0.0,1
1000,3,0.01,2.0,2,0.6478534945181104,7.295799872829969,uniform,0,100,3.0,3.0,uniform_exact,0.4955153686049268,2.6871772837741887,1000,0.0,1
1000,3,0.01,5.0,0,0.9275708025452007,9.067911114745035,uniform,0,10,1.5,1.5,uniform_exact,0.6665289086326462,2.704021466901759,1000,0.0,1
