script_name,tau,trial_id,instance_id,dataset_family,n,seed_instance,seed_pilot,true_cv,true_M,cv_hat,M_hat,oracle_branch,adaptive_branch,adaptive_side,is_borderline,is_fp,is_fn
exp_threshold_sweep,0.5,1,n=2000|of=0.1|om=10.0|trial=1,outlier_grid,2000,1171105345,126261055,2.3152827988189686,8.658788130102245,2.6365991319785573,12.119740209682321,uniform,is,is,1,1,0
exp_threshold_sweep,0.5,2,n=2000|of=0.1|om=10.0|trial=2,outlier_grid,2000,1171105346,127261058,2.30933321640677,8.687845653682372,2.5262379228831606,10.121642420288875,uniform,is,is,1,1,0
exp_threshold_sweep,0.5,0,n=2000|of=0.2|om=2.0|trial=0,outlier_grid,2000,490026983,602122960,0.5915941849529013,6.747218403782818,0.5117068789966609,2.8963972090041326,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=2000|of=0.2|om=2.0|trial=1,outlier_grid,2000,490026984,603122963,0.5845956482433441,7.133862103294786,0.5111463886993529,2.5722431955336087,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=2000|of=0.2|om=2.0|trial=2,outlier_grid,2000,490026985,604122966,0.6364016724628121,6.162099158324124,0.6002004922353732,2.9906468812196514,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=2000|of=0.2|om=5.0|trial=0,outlier_grid,2000,1342552336,1127160136,1.2983740571519216,4.789065542177101,1.3773947557240875,4.02465232460275,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=2000|of=0.2|om=5.0|trial=1,outlier_grid,2000,1342552337,1128160139,1.3147579288921611,4.448881049791875,1.2571153773388133,4.0060602582172935,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=2000|of=0.2|om=5.0|trial=2,outlier_grid,2000,1342552338,1129160142,1.3083480127020897,4.637299734571176,1.2686185609513736,3.936296833584579,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=2000|of=0.2|om=10.0|trial=0,outlier_grid,2000,2047600042,2002222096,1.7372109637686688,4.909762302581473,1.6554300155663086,4.240086487552452,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=2000|of=0.2|om=10.0|trial=1,outlier_grid,2000,2047600043,2003222099,1.7421178180833923,4.869082529210165,2.0575818188723862,6.525093024038573,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=2000|of=0.2|om=10.0|trial=2,outlier_grid,2000,2047600044,2004222102,1.7399890427199698,4.970317505328127,1.6625843671036404,4.302497582323786,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=5000|of=0.0|om=2.0|trial=0,outlier_grid,5000,1358777732,185399592,0.7224807944290408,9.893139619301449,0.4486388397851059,2.584872456040791,uniform,uniform,uniform,0,0,0
exp_threshold_sweep,0.5,1,n=5000|of=0.0|om=2.0|trial=1,outlier_grid,5000,1358777733,186399595,0.6783674416504732,9.248645932905605,0.5532558978037442,2.9435071000481403,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=5000|of=0.0|om=2.0|trial=2,outlier_grid,5000,1358777734,187399598,0.6974014263102107,8.500077009248255,0.4324593802044999,2.191744251066181,uniform,uniform,uniform,0,0,0
exp_threshold_sweep,0.5,0,n=5000|of=0.0|om=5.0|trial=0,outlier_grid,5000,63819438,710436768,0.6966704990056833,11.78855723114979,0.608786811478534,4.1220787856350904,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=5000|of=0.0|om=5.0|trial=1,outlier_grid,5000,63819439,711436771,0.7020645774986704,10.493395057863204,0.646294960948388,3.550387553567098,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=5000|of=0.0|om=5.0|trial=2,outlier_grid,5000,63819440,712436774,0.6964872202949357,12.14043386833435,0.6325997637877196,2.9781128624760274,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=5000|of=0.0|om=10.0|trial=0,outlier_grid,5000,768867144,1585498728,0.6923142098960464,10.791047985600459,0.5765680849128542,2.9462787227103293,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=5000|of=0.0|om=10.0|trial=1,outlier_grid,5000,768867145,1586498731,0.6749404683005831,10.377327086148796,0.7655073662692193,4.4670358190987285,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=5000|of=0.0|om=10.0|trial=2,outlier_grid,5000,768867146,1587498734,0.7043250568842707,9.485986571983513,0.7324887684459371,4.963425009970584,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=5000|of=0.01|om=2.0|trial=0,outlier_grid,5000,587433743,2091082614,0.7278048746693839,12.570758348270179,0.9709109322887157,6.649766802123403,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=5000|of=0.01|om=2.0|trial=1,outlier_grid,5000,587433744,2092082617,0.6959390046794844,8.19052749199074,0.6845933953164107,3.2749870256642764,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=5000|of=0.01|om=2.0|trial=2,outlier_grid,5000,587433745,2093082620,0.7275752487361427,11.991683623295147,0.6294627491262016,2.9101398327689374,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=5000|of=0.01|om=5.0|trial=0,outlier_grid,5000,1439959096,468636143,1.1514945012448503,13.921170970329356,0.5681211877678337,3.752735503948173,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=5000|of=0.01|om=5.0|trial=1,outlier_grid,5000,1439959097,469636146,1.1000620070210954,13.282787825099584,1.2498732925824825,9.111368052674928,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=5000|of=0.01|om=5.0|trial=2,outlier_grid,5000,1439959098,470636149,1.169644960173019,14.047324928197764,1.721080406896016,9.503914523490929,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=5000|of=0.01|om=10.0|trial=0,outlier_grid,5000,2145006802,1343698103,3.012040993380712,33.184170841399485,0.7483564826479763,4.285245990571491,is,is,is,1,0,0
exp_threshold_sweep,0.5,1,n=5000|of=0.01|om=10.0|trial=1,outlier_grid,5000,2145006803,1344698106,3.05512119238724,33.62125804296652,0.9613031318828953,6.792900486655944,is,is,is,1,0,0
exp_threshold_sweep,0.5,2,n=5000|of=0.01|om=10.0|trial=2,outlier_grid,5000,2145006804,1345698109,3.0106207049135034,32.90968384374054,0.5912230920244842,4.033183476743277,is,is,is,1,0,0
exp_threshold_sweep,0.5,0,n=5000|of=0.02|om=2.0|trial=0,outlier_grid,5000,1963573401,1849281989,0.6966747062003946,7.519776239119451,0.9516234067324957,6.7441357963039765,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=5000|of=0.02|om=2.0|trial=1,outlier_grid,5000,1963573402,1850281992,0.7118330565326979,11.001515450812754,0.5576799225734306,2.717677904392127,uniform,is,is,0,1,0
