n,d,outlier_fraction,outlier_mag,trial,s,true_cv,true_M,cv_hat,pilot_cv,M_hat,cv_rel_error,M_rel_error
2000,3,0.05,10.0,0,50,2.7142794007709448,13.745211635687745,2.687055862285353,2.687055862285353,11.818882974769375,0.01002974803473051,0.14014543478667843
2000,3,0.05,10.0,0,100,2.7142794007709448,13.745211635687745,2.4611126227579923,2.4611126227579923,18.23567755884052,0.09327218780094813,0.3266931090019622
2000,3,0.05,10.0,1,10,2.726308523162901,13.889554001701725,0.2953908249246764,0.2953908249246764,1.4147341500397121,0.8916517252486225,0.8981440188888441
2000,3,0.05,10.0,1,30,2.726308523162901,13.889554001701725,2.891026362765751,2.891026362765751,16.2376637119478,0.06041790142362687,0.16905580337269202
2000,3,0.05,10.0,1,50,2.726308523162901,13.889554001701725,2.7585943249285534,2.7585943249285534,15.646967215372603,0.01184231406363223,0.12652769221067592
2000,3,0.05,10.0,1,100,2.726308523162901,13.889554001701725,2.9070434332262094,2.9070434332262094,16.18413222742757,0.06629290431650434,0.16520172105200173
2000,3,0.05,10.0,2,10,2.7326270401993864,13.72668609604081,2.5071824387197017,2.5071824387197017,8.125115144259395,0.08250105051409984,0.4080788992032882
2000,3,0.05,10.0,2,30,2.7326270401993864,13.72668609604081,2.617021089857761,2.617021089857761,11.067090627614723,0.04230579169457027,0.19375364525842798
2000,3,0.05,10.0,2,50,2.7326270401993864,13.72668609604081,2.55455015395375,2.55455015395375,11.371116189811277,0.06516691946100443,0.1716051412371811
2000,3,0.05,10.0,2,100,2.7326270401993864,13.72668609604081,2.5658644890940683,2.5658644890940683,11.600492108255661,0.06102645866124134,0.15489492313796022
2000,3,0.1,2.0,0,10,0.5866904178552818,6.882127609815075,0.8825654210745071,0.8825654210745071,2.6713342852674637,0.5043119747904397,0.611844703161608
2000,3,0.1,2.0,0,30,0.5866904178552818,6.882127609815075,0.4135200415424418,0.4135200415424418,1.9157290605317316,0.295164828063641,0.7216370911519312
2000,3,0.1,2.0,0,50,0.5866904178552818,6.882127609815075,0.44523229590002733,0.44523229590002733,2.6931442772460787,0.24111203737121156,0.6086756262111153
2000,3,0.1,2.0,0,100,0.5866904178552818,6.882127609815075,0.4902697172990783,0.4902697172990783,3.41217217862798,0.16434681327961867,0.5041980660513115
2000,3,0.1,2.0,1,10,0.6805166058317258,7.844182030189697,0.544830675055884,0.544830675055884,1.9739322807117514,0.19938665656807414,0.7483571552630052
2000,3,0.1,2.0,1,30,0.6805166058317258,7.844182030189697,0.7801337915645273,0.7801337915645273,4.372488719773657,0.14638465083603602,0.44258194124698086
2000,3,0.1,2.0,1,50,0.6805166058317258,7.844182030189697,0.4864817365365721,0.4864817365365721,2.324550973441808,0.28512877956593685,0.7036592260996277
2000,3,0.1,2.0,1,100,0.6805166058317258,7.844182030189697,0.7548889148064759,0.7548889148064759,4.893277234647841,0.10928801492485617,0.37619024956136743
2000,3,0.1,2.0,2,10,0.6075248895724128,8.488601778181627,0.4325144372870391,0.4325144372870391,1.6635667013869537,0.2880712466094176,0.8040234723152119
2000,3,0.1,2.0,2,30,0.6075248895724128,8.488601778181627,0.6954023628062257,0.6954023628062257,3.2253284462921443,0.14464835061434714,0.6200400807371773
2000,3,0.1,2.0,2,50,0.6075248895724128,8.488601778181627,0.5394471228612508,0.5394471228612508,2.6611576197933924,0.11205757637201717,0.6865022427329076
2000,3,0.1,2.0,2,100,0.6075248895724128,8.488601778181627,0.6846093836522742,0.6846093836522742,4.926367810796961,0.1268828576457417,0.4196490847928249
2000,3,0.1,5.0,0,10,1.4612428196080953,6.753627793666996,0.5804931532804326,0.5804931532804326,2.3570826901272355,0.6027401158172188,0.650990140093667
2000,3,0.1,5.0,0,30,1.4612428196080953,6.753627793666996,1.4434915269912898,1.4434915269912898,6.232959139107567,0.012148078593512893,0.07709466237503781
2000,3,0.1,5.0,0,50,1.4612428196080953,6.753627793666996,1.5135830805931019,1.5135830805931019,6.369741630127731,0.035819003031299194,0.05684147472551604
2000,3,0.1,5.0,0,100,1.4612428196080953,6.753627793666996,1.3132501498210971,1.3132501498210971,4.497606209822724,0.10127862926073422,0.33404588656185435
2000,3,0.1,5.0,1,10,1.4764441467779024,6.956174126191189,1.7392485006533924,1.7392485006533924,5.938366077681173,0.1779981684027923,0.14631721835107522
2000,3,0.1,5.0,1,30,1.4764441467779024,6.956174126191189,1.4019447988169538,1.4019447988169538,5.378691084936539,0.05045862935183239,0.22677451895793638
2000,3,0.1,5.0,1,50,1.4764441467779024,6.956174126191189,1.358864016162811,1.358864016162811,6.7832856642060255,0.07963737122849572,0.024853958346759703
2000,3,0.1,5.0,1,100,1.4764441467779024,6.956174126191189,1.5116339859479722,1.5116339859479722,6.468416608218099,0.02383418244900483,0.07011864699254707
2000,3,0.1,5.0,2,10,1.4190922443740461,6.741387981806074,1.1836969044923233,1.1836969044923233,3.2109424700675513,0.1658774056548765,0.5236971260616701
2000,3,0.1,5.0,2,30,1.4190922443740461,6.741387981806074,1.520904949968074,1.520904949968074,6.128913887320505,0.0717449524494702,0.09085281786755765
2000,3,0.1,5.0,2,50,1.4190922443740461,6.741387981806074,1.3374478985667868,1.3374478985667868,4.44795270504524,0.05753279685019504,0.3402022377217345
2000,3,0.1,5.0,2,100,1.4190922443740461,6.741387981806074,1.426278597738977,1.426278597738977,7.300564316754809,0.005064049496021767,0.08294676652016791
2000,3,0.1,10.0,0,10,2.301445779003562,8.777361115865295,1.8137821266240308,1.8137821266240308,4.583174236787416,0.21189447817044413,0.47784144046401184
2000,3,0.1,10.0,0,30,2.301445779003562,8.777361115865295,2.1187497361618757,2.1187497361618757,6.501377263480017,0.0793831618839122,0.2593016081190258
2000,3,0.1,10.0,0,50,2.301445779003562,8.777361115865295,2.7640954853420197,2.7640954853420197,14.910012207290853,0.20102568157776346,0.6986896187215814
2000,3,0.1,10.0,0,100,2.301445779003562,8.777361115865295,2.0029948589299997,2.0029948589299997,6.319740408528945,0.12967975296067152,0.2799953966681558
2000,3,0.1,10.0,1,10,2.3152827988189686,8.658788130102245,1.8865844182291338,1.8865844182291338,4.616341043046828,0.18516026673221728,0.4668606075487475
2000,3,0.1,10.0,1,30,2.3152827988189686,8.658788130102245,2.9259421108811443,2.9259421108811443,16.39735385308846,0.2637515004100901,0.8937238799137631
2000,3,0.1,10.0,1,50,2.3152827988189686,8.658788130102245,2.960252194480392,2.960252194480392,15.59813833086658,0.2785704605892739,0.8014227968738155
2000,3,0.1,10.0,1,100,2.3152827988189686,8.658788130102245,2.0828197220504405,2.0828197220504405,6.574684621507791,0.10040375062912749,0.24069228595039477
2000,3,0.1,10.0,2,10,2.30933321640677,8.687845653682372,0.6209851723866291,0.6209851723866291,2.474070076624779,0.7310976311366373,0.7152262856354802
2000,3,0.1,10.0,2,30,2.30933321640677,8.687845653682372,2.296185834569486,2.296185834569486,8.722963611807097,0.00569315062195348,0.004042194063362646
2000,3,0.1,10.0,2,50,2.30933321640677,8.687845653682372,2.71779772603421,2.71779772603421,14.238169217009181,0.17687551832082277,0.6388607469072942
2000,3,0.1,10.0,2,100,2.30933321640677,8.687845653682372,2.1238080240152253,2.1238080240152253,7.008007981721853,0.08033712548430512,0.1933549166183119
2000,3,0.2,2.0,0,10,0.5915941849529013,6.747218403782818,0.42117913695148584,0.42117913695148584,1.9070472277871535,0.28806072192035276,0.7173580113075974
2000,3,0.2,2.0,0,30,0.5915941849529013,6.747218403782818,0.43634217263352854,0.43634217263352854,2.0045388836890994,0.262429916094819,0.7029088486945586
2000,3,0.2,2.0,0,50,0.5915941849529013,6.747218403782818,0.7282054972150536,0.7282054972150536,3.5345872575065265,0.23092064752635855,0.4761415673865151
2000,3,0.2,2.0,0,100,0.5915941849529013,6.747218403782818,0.5783487960549786,0.5783487960549786,3.9351105826673565,0.022389315572764145,0.41678031639510255
2000,3,0.2,2.0,1,10,0.5845956482433441,7.133862103294786,0.4073340206915844,0.4073340206915844,1.466358628017755,0.3032209153188439,0.794450943011568
2000,3,0.2,2.0,1,30,0.5845956482433441,7.133862103294786,0.6098445522220574,0.6098445522220574,3.65327311709163,0.04319037278943812,0.48789686929827814
2000,3,0.2,2.0,1,50,0.5845956482433441,7.133862103294786,0.5668006614272297,0.5668006614272297,3.6243152284136366,0.030439820873772575,0.4919560855066513
2000,3,0.2,2.0,1,100,0.5845956482433441,7.133862103294786,0.6788956828361609,0.6788956828361609,5.528771854244172,0.16130813644641329,0.22499597354276024
2000,3,0.2,2.0,2,10,0.6364016724628121,6.162099158324124,1.0735716764293466,1.0735716764293466,3.9208629749638044,0.6869403756824356,0.36371309934744017
2000,3,0.2,2.0,2,30,0.6364016724628121,6.162099158324124,0.7321288961824068,0.7321288961824068,4.009269073251652,0.15041950369039694,0.3493663489923403
2000,3,0.2,2.0,2,50,0.6364016724628121,6.162099158324124,0.6659624260050117,0.6659624260050117,3.551882710920674,0.04644983635539853,0.4235920877510413
2000,3,0.2,2.0,2,100,0.6364016724628121,6.162099158324124,0.6583049395493231,0.6583049395493231,4.682859794761085,0.03441736254675059,0.24005445637219192
2000,3,0.2,5.0,0,10,1.2983740571519216,4.789065542177101,1.3657378837771073,1.3657378837771073,3.679239218140668,0.05188321982723005,0.23174172795553513
2000,3,0.2,5.0,0,30,1.2983740571519216,4.789065542177101,1.257222820369188,1.257222820369188,4.129890220927815,0.03169443856033432,0.13764174147210065
2000,3,0.2,5.0,0,50,1.2983740571519216,4.789065542177101,1.225858985976843,1.225858985976843,3.755764982349314,0.05585067783481882,0.21576245944590908
2000,3,0.2,5.0,0,100,1.2983740571519216,4.789065542177101,1.3507488269021153,1.3507488269021153,4.91599279378943,0.04033873710098738,0.026503552831859473
2000,3,0.2,5.0,1,10,1.3147579288921611,4.448881049791875,1.6640499875665378,1.6640499875665378,5.463232431713292,0.26567024316688964,0.22800146161895482
2000,3,0.2,5.0,1,30,1.3147579288921611,4.448881049791875,1.3520215294350397,1.3520215294350397,4.116761730620307,0.02834255624096336,0.07465232615897989
2000,3,0.2,5.0,1,50,1.3147579288921611,4.448881049791875,1.3983212544475088,1.3983212544475088,4.543879795131378,0.06355795520910804,0.02135340196248842
2000,3,0.2,5.0,1,100,1.3147579288921611,4.448881049791875,1.2122480880352655,1.2122480880352655,3.480660983452481,0.07796860441318827,0.21763226651894602
2000,3,0.2,5.0,2,10,1.3083480127020897,4.637299734571176,1.5777830389603364,1.5777830389603364,5.44135301076797,0.20593528911454617,0.17338824795010735
2000,3,0.2,5.0,2,30,1.3083480127020897,4.637299734571176,1.4856260041234775,1.4856260041234775,5.636924947078014,0.13549758145408206,0.21556191527897345
2000,3,0.2,5.0,2,50,1.3083480127020897,4.637299734571176,1.4355566104012751,1.4355566104012751,5.691492013298179,0.09722841053311618,0.2273289067057657
2000,3,0.2,5.0,2,100,1.3083480127020897,4.637299734571176,1.3427232334950798,1.3427232334950798,4.3465710471538355,0.02627375932034788,0.06269352943695906
2000,3,0.2,10.0,0,10,1.7372109637686688,4.909762302581473,2.49256968228652,2.49256968228652,8.091007501144619,0.4348111624158716,0.6479428132173523
2000,3,0.2,10.0,0,30,1.7372109637686688,4.909762302581473,1.8005564184650031,1.8005564184650031,4.764867417572469,0.0364638814844422,0.02951158856159314
2000,3,0.2,10.0,0,50,1.7372109637686688,4.909762302581473,1.2918395266843135,1.2918395266843135,2.924068661499073,0.2563715325156456,0.40443783603095307
2000,3,0.2,10.0,0,100,1.7372109637686688,4.909762302581473,1.6076794639146976,1.6076794639146976,4.140254859568777,0.07456290718599212,0.15673008092634183
2000,3,0.2,10.0,1,10,1.7421178180833923,4.869082529210165,1.430251892799479,1.430251892799479,3.1931868548843814,0.1790154041516065,0.34419126483724605
2000,3,0.2,10.0,1,30,1.7421178180833923,4.869082529210165,1.943159866071294,1.943159866071294,5.547289701748878,0.11540094814544757,0.1392884939760361
2000,3,0.2,10.0,1,50,1.7421178180833923,4.869082529210165,1.741293755834572,1.741293755834572,4.803488525894759,0.00047302325954444143,0.013471532454399953
2000,3,0.2,10.0,1,100,1.7421178180833923,4.869082529210165,1.608220034346508,1.608220034346508,4.212134312076267,0.07685920110971206,0.13492238284990923
2000,3,0.2,10.0,2,10,1.7399890427199698,4.970317505328127,1.9475709376543342,1.9475709376543342,4.963215465251777,0.1193006908881852,0.0014288906229305341
2000,3,0.2,10.0,2,30,1.7399890427199698,4.970317505328127,1.527316441003668,1.527316441003668,3.6942155258316314,0.12222640286507193,0.2567445597043908
2000,3,0.2,10.0,2,50,1.7399890427199698,4.970317505328127,1.5219663067470888,1.5219663067470888,3.943703292509244,0.12530121203066055,0.20654902060449132
2000,3,0.2,10.0,2,100,1.7399890427199698,4.970317505328127,1.8502643828899459,1.8502643828899459,5.438084625508944,0.06337703138497497,0.09411212053945756
5000,3,0.0,2.0,0,10,0.7224807944290408,9.893139619301449,0.3617912278692484,0.3617912278692484,1.4964985431879416,0.49923758436352167,0.8487337083297315
5000,3,0.0,2.0,0,30,0.7224807944290408,9.893139619301449,0.6324487014620714,0.6324487014620714,3.5969787479602733,0.12461520591439326,0.6364168619492044
5000,3,0.0,2.0,0,50,0.7224807944290408,9.893139619301449,0.5248616024159879,0.5248616024159879,3.071979936481458,0.2735286439956187,0.6894838186162817
5000,3,0.0,2.0,0,100,0.7224807944290408,9.893139619301449,0.5305189884140337,0.5305189884140337,2.6389494185171767,0.26569814380562173,0.7332546067207417
5000,3,0.0,2.0,1,10,0.6783674416504732,9.248645932905605,0.5039870229425685,0.5039870229425685,1.8347663919371675,0.25705894475659957,0.8016178362489494
5000,3,0.0,2.0,1,30,0.6783674416504732,9.248645932905605,0.751325131731468,0.751325131731468,4.319830591854127,0.10754892643946488,0.5329229139927746
5000,3,0.0,2.0,1,50,0.6783674416504732,9.248645932905605,0.6683339122639492,0.6683339122639492,4.232186922092903,0.014790700099215206,0.542399292523971
5000,3,0.0,2.0,1,100,0.6783674416504732,9.248645932905605,0.8151619453931439,0.8151619453931439,7.298767228720605,0.2016525194809594,0.2108285600216956
5000,3,0.0,2.0,2,10,0.6974014263102107,8.500077009248255,0.89600865325918,0.89600865325918,2.917388964224742,0.2847817905962052,0.656780878449623
5000,3,0.0,2.0,2,30,0.6974014263102107,8.500077009248255,0.38383083424843595,0.38383083424843595,2.2894340883237594,0.44962711607976497,0.730657253359845
5000,3,0.0,2.0,2,50,0.6974014263102107,8.500077009248255,0.706256379454872,0.706256379454872,4.156514184557018,0.012697067729715912,0.5110027615003196
5000,3,0.0,2.0,2,100,0.6974014263102107,8.500077009248255,0.6055338100297888,0.6055338100297888,3.6805557207692083,0.13172846056032922,0.566997367580942
5000,3,0.0,5.0,0,10,0.6966704990056833,11.78855723114979,0.4618978619810752,0.4618978619810752,1.5104773597133176,0.3369923620415753,0.871869192294196
5000,3,0.0,5.0,0,30,0.6966704990056833,11.78855723114979,0.39521803264222377,0.39521803264222377,1.9977918163007147,0.43270450922452564,0.8305312705254719
5000,3,0.0,5.0,0,50,0.6966704990056833,11.78855723114979,1.0899097344621183,1.0899097344621183,7.639975315431943,0.5644551276646306,0.35191600077707025
5000,3,0.0,5.0,0,100,0.6966704990056833,11.78855723114979,0.617543011955698,0.617543011955698,4.651859744792802,0.11357950015526605,0.6053919361310098
5000,3,0.0,5.0,1,10,0.7020645774986704,10.493395057863204,0.28236630566860293,0.28236630566860293,1.3934561066455635,0.5978057934860875,0.8672063618150562
5000,3,0.0,5.0,1,30,0.7020645774986704,10.493395057863204,0.8110275532666974,0.8110275532666974,3.106426844196889,0.1552036369022384,0.7039636050041693
5000,3,0.0,5.0,1,50,0.7020645774986704,10.493395057863204,0.5570560723619237,0.5570560723619237,2.916404493298812,0.20654582182936201,0.7220723629276294
5000,3,0.0,5.0,1,100,0.7020645774986704,10.493395057863204,0.7463470664163057,0.7463470664163057,6.7598713482262935,0.06307466625848841,0.3557974982404958
5000,3,0.0,5.0,2,10,0.6964872202949357,12.14043386833435,0.4537512150304035,0.4537512150304035,1.7556269691212487,0.3485146578306818,0.8553900965845698
5000,3,0.0,5.0,2,30,0.6964872202949357,12.14043386833435,0.9861014248589044,0.9861014248589044,5.847373108269575,0.4158212758610677,0.5183555075802389
5000,3,0.0,5.0,2,50,0.6964872202949357,12.14043386833435,0.7802616408666329,0.7802616408666329,5.424542309771199,0.12028134634864067,0.5531838179259867
5000,3,0.0,5.0,2,100,0.6964872202949357,12.14043386833435,0.6501273443257535,0.6501273443257535,4.671681672181225,0.0665624215610885,0.615196481209269
5000,3,0.0,10.0,0,10,0.6923142098960464,10.791047985600459,0.5512058607671255,0.5512058607671255,1.90189879038062,0.2038212521307469,0.8237521700470141
5000,3,0.0,10.0,0,30,0.6923142098960464,10.791047985600459,0.5529717727287233,0.5529717727287233,2.891388117563982,0.20127051442183438,0.7320567824902418
5000,3,0.0,10.0,0,50,0.6923142098960464,10.791047985600459,0.8474484569255809,0.8474484569255809,5.3050731693504165,0.2240806917033069,0.5083820240231078
5000,3,0.0,10.0,0,100,0.6923142098960464,10.791047985600459,0.5646839836736344,0.5646839836736344,3.389424347780141,0.18435303565641994,0.6859040611900736
5000,3,0.0,10.0,1,10,0.6749404683005831,10.377327086148796,1.127016059596965,1.127016059596965,4.156422042015325,0.6698006898810683,0.599470845670545
5000,3,0.0,10.0,1,30,0.6749404683005831,10.377327086148796,0.6073980264689699,0.6073980264689699,2.9345866974410235,0.10007170262242049,0.7172116988238733
5000,3,0.0,10.0,1,50,0.6749404683005831,10.377327086148796,0.6452325896317723,0.6452325896317723,3.4320001478514555,0.04401555405858464,0.6692789849100603
5000,3,0.0,10.0,1,100,0.6749404683005831,10.377327086148796,0.6296769599370662,0.6296769599370662,3.408184337540297,0.06706296405294059,0.6715739699397745
5000,3,0.0,10.0,2,10,0.7043250568842707,9.485986571983513,0.28354223322321503,0.28354223322321503,1.5004907688231377,0.5974270254170376,0.8418202727321186
5000,3,0.0,10.0,2,30,0.7043250568842707,9.485986571983513,0.6203322557314329,0.6203322557314329,2.4461465905775674,0.1192528937198366,0.7421305025033279
5000,3,0.0,10.0,2,50,0.7043250568842707,9.485986571983513,0.7074817587956684,0.7074817587956684,3.6086308254751724,0.004481882165831286,0.6195829713555445
5000,3,0.0,10.0,2,100,0.7043250568842707,9.485986571983513,0.8898532757773074,0.8898532757773074,7.992448268899282,0.26341277664287516,0.1574468076410036
5000,3,0.01,2.0,0,10,0.7278048746693839,12.570758348270179,0.5213069878064978,0.5213069878064978,2.0765000730177285,0.283726990639752,0.8348150512889727
5000,3,0.01,2.0,0,30,0.7278048746693839,12.570758348270179,0.6532703608541165,0.6532703608541165,3.7411471321327876,0.10241002280882748,0.7023928844636811
5000,3,0.01,2.0,0,50,0.7278048746693839,12.570758348270179,0.5578587038338726,0.5578587038338726,3.0712166210529537,0.23350512857269867,0.7556856526897142
5000,3,0.01,2.0,0,100,0.7278048746693839,12.570758348270179,0.6925146384144327,0.6925146384144327,4.10011363029247,0.048488595615661836,0.6738372088063667
5000,3,0.01,2.0,1,10,0.6959390046794844,8.19052749199074,0.6421124422342089,0.6421124422342089,2.5160611084022615,0.0773437931820841,0.6928084166907883
5000,3,0.01,2.0,1,30,0.6959390046794844,8.19052749199074,1.0349093524215827,1.0349093524215827,5.897760177053615,0.48706904694645103,0.27992913975066314
5000,3,0.01,2.0,1,50,0.6959390046794844,8.19052749199074,0.43940279372766605,0.43940279372766605,2.403417746346066,0.3686188146186266,0.7065612991719651
5000,3,0.01,2.0,1,100,0.6959390046794844,8.19052749199074,0.7909498743757687,0.7909498743757687,6.896323890613061,0.13652183461112605,0.1580122406820854
5000,3,0.01,2.0,2,10,0.7275752487361427,11.991683623295147,0.46625782045824515,0.46625782045824515,1.9744725277587822,0.3591620643113233,0.8353465126512214
5000,3,0.01,2.0,2,30,0.7275752487361427,11.991683623295147,0.5070275517964823,0.5070275517964823,2.585327023853428,0.3031269924626623,0.7844066683988268
5000,3,0.01,2.0,2,50,0.7275752487361427,11.991683623295147,0.38991962011956616,0.38991962011956616,2.646593173355443,0.4640834459433739,0.7792976152060793
5000,3,0.01,2.0,2,100,0.7275752487361427,11.991683623295147,0.7355510145142345,0.7355510145142345,5.456944097765068,0.010962118065377356,0.5449392871602815
5000,3,0.01,5.0,0,10,1.1514945012448503,13.921170970329356,0.5623521072789475,0.5623521072789475,2.2805311158998625,0.5116328330955958,0.8361825222346286
5000,3,0.01,5.0,0,30,1.1514945012448503,13.921170970329356,0.5546776708729708,0.5546776708729708,2.6286433527025697,0.5182975947576619,0.8111765627830387
5000,3,0.01,5.0,0,50,1.1514945012448503,13.921170970329356,1.1648823642938264,1.1648823642938264,7.88666649809304,0.011626510621199524,0.43347678762784053
5000,3,0.01,5.0,0,100,1.1514945012448503,13.921170970329356,0.6220869801397556,0.6220869801397556,4.347850518258427,0.45975688162884515,0.6876806895393254
5000,3,0.01,5.0,1,10,1.1000620070210954,13.282787825099584,0.5451729932540669,0.5451729932540669,2.171884820152792,0.5044161240234412,0.8364887816660951
5000,3,0.01,5.0,1,30,1.1000620070210954,13.282787825099584,0.7129035239841449,0.7129035239841449,4.029084588220809,0.3519424183054493,0.6966687534820573
5000,3,0.01,5.0,1,50,1.1000620070210954,13.282787825099584,0.6098637437958342,0.6098637437958342,3.434549356248067,0.4456096657248348,0.7414285764801548
5000,3,0.01,5.0,1,100,1.1000620070210954,13.282787825099584,1.2709939342579448,1.2709939342579448,8.499958320448481,0.15538390213086561,0.360077234359892
5000,3,0.01,5.0,2,10,1.169644960173019,14.047324928197764,0.5623633899214306,0.5623633899214306,2.188849961370243,0.5192016303492272,0.8441802996258401
5000,3,0.01,5.0,2,30,1.169644960173019,14.047324928197764,1.463636063146183,1.463636063146183,7.15662690254806,0.2513507200763518,0.4905345367086744
5000,3,0.01,5.0,2,50,1.169644960173019,14.047324928197764,0.907747308371871,0.907747308371871,5.472068487037175,0.22391209360010147,0.6104547652305763
5000,3,0.01,5.0,2,100,1.169644960173019,14.047324928197764,1.3760394120111052,1.3760394120111052,11.498515029361881,0.17645906139548148,0.18144450362357273
5000,3,0.01,10.0,0,10,3.012040993380712,33.184170841399485,0.9187060899057201,0.9187060899057201,2.8319638468508233,0.6949888491143791,0.9146591951811628
5000,3,0.01,10.0,0,30,3.012040993380712,33.184170841399485,0.5661379468946911,0.5661379468946911,3.352112939975423,0.8120417523736095,0.8989845804496209
5000,3,0.01,10.0,0,50,3.012040993380712,33.184170841399485,0.5294567793641779,0.5294567793641779,2.626690011837643,0.8242199291019887,0.9208450913421447
5000,3,0.01,10.0,0,100,3.012040993380712,33.184170841399485,3.419329547909032,3.419329547909032,24.728221726265335,0.13522012330621694,0.25481875547074945
5000,3,0.01,10.0,1,10,3.05512119238724,33.62125804296652,0.39612015698639425,0.39612015698639425,1.9615649291075021,0.8703422443687512,0.9416570038336844
5000,3,0.01,10.0,1,30,3.05512119238724,33.62125804296652,0.6708112161301395,0.6708112161301395,3.703483521948335,0.7804305708717321,0.8898469677364409
5000,3,0.01,10.0,1,50,3.05512119238724,33.62125804296652,0.5802069842567861,0.5802069842567861,3.215053468023807,0.8100870807670257,0.9043743852798397
5000,3,0.01,10.0,1,100,3.05512119238724,33.62125804296652,3.124280409182416,3.124280409182416,23.528408465233234,0.02263714348468635,0.3001925021614318
5000,3,0.01,10.0,2,10,3.0106207049135034,32.90968384374054,0.5966234930380078,0.5966234930380078,1.9770356155804698,0.8018270810187798,0.9399254145081524
5000,3,0.01,10.0,2,30,3.0106207049135034,32.90968384374054,0.4482449926011317,0.4482449926011317,2.256217640605969,0.8511121006144777,0.9314421356546971
5000,3,0.01,10.0,2,50,3.0106207049135034,32.90968384374054,0.6430587271518825,0.6430587271518825,3.51916323877031,0.7864032735500774,0.8930660271463027
5000,3,0.01,10.0,2,100,3.0106207049135034,32.90968384374054,0.5228490066760443,0.5228490066760443,2.7749348804928755,0.8263318239249717,0.9156802935674305
5000,3,0.02,2.0,0,10,0.6966747062003946,7.519776239119451,0.4815457732314105,0.4815457732314105,1.7034761062901287,0.30879394795639886,0.7734671814530478
5000,3,0.02,2.0,0,30,0.6966747062003946,7.519776239119451,0.34879145107412424,0.34879145107412424,1.9738278310074704,0.49934819224828253,0.7375150844596673
5000,3,0.02,2.0,0,50,0.6966747062003946,7.519776239119451,0.9636997982087522,0.9636997982087522,6.5528083822516345,0.38328518264239847,0.1285899774301058
5000,3,0.02,2.0,0,100,0.6966747062003946,7.519776239119451,0.9074320403538899,0.9074320403538899,5.689683475113348,0.30251899814613353,0.2433706410684904
5000,3,0.02,2.0,1,10,0.7118330565326979,11.001515450812754,0.8463440183467764,0.8463440183467764,3.18688902269508,0.18896419684311158,0.7103227244515987
5000,3,0.02,2.0,1,30,0.7118330565326979,11.001515450812754,0.6277038533701094,0.6277038533701094,3.6097518786702847,0.1181867045798316,0.6718859420041438
5000,3,0.02,2.0,1,50,0.7118330565326979,11.001515450812754,0.5585209867722365,0.5585209867722365,2.828801140761229,0.21537644023900293,0.7428716840503781
5000,3,0.02,2.0,1,100,0.7118330565326979,11.001515450812754,0.6264420484798746,0.6264420484798746,3.055470778185369,0.1199593180861233,0.7222681918826336
5000,3,0.02,2.0,2,10,0.65806351816426,9.25657713996702,0.5742547971728775,0.5742547971728775,1.9347506505739394,0.1273565828799871,0.7909863849975076
5000,3,0.02,2.0,2,30,0.65806351816426,9.25657713996702,0.7244032121294646,0.7244032121294646,2.7661620313133213,0.1008104721414528,0.701167938268467
5000,3,0.02,2.0,2,50,0.65806351816426,9.25657713996702,0.517462376677835,0.517462376677835,2.6839391371215053,0.21365892137380177,0.7100505838672168
5000,3,0.02,2.0,2,100,0.65806351816426,9.25657713996702,0.5411017399715685,0.5411017399715685,3.5344132037488296,0.17773630502868346,0.6181727705278516
5000,3,0.02,5.0,0,10,1.324498034040619,12.321985384365552,1.547003948230754,1.547003948230754,5.369581690030549,0.1679926345464937,0.5642275556629364
5000,3,0.02,5.0,0,30,1.324498034040619,12.321985384365552,1.5825042335301975,1.5825042335301975,9.109021341456927,0.19479545673804013,0.26075051565840324
5000,3,0.02,5.0,0,50,1.324498034040619,12.321985384365552,0.5738200097450108,0.5738200097450108,4.0920013020950465,0.5667641665012746,0.6679105538229998
5000,3,0.02,5.0,0,100,1.324498034040619,12.321985384365552,1.0743352064770244,1.0743352064770244,8.992134437822049,0.1888736873398203,0.27023656031669235
5000,3,0.02,5.0,1,10,1.3258723349377788,12.187571001132723,0.5391847459758364,0.5391847459758364,1.9268010923066676,0.5933358500906201,0.841904421141211
5000,3,0.02,5.0,1,30,1.3258723349377788,12.187571001132723,1.6000292076191431,1.6000292076191431,9.254434547111519,0.2067747138673273,0.24066620442650927
5000,3,0.02,5.0,1,50,1.3258723349377788,12.187571001132723,1.3409012091285033,1.3409012091285033,9.148298578594465,0.01133508392527837,0.24937474598144166
5000,3,0.02,5.0,1,100,1.3258723349377788,12.187571001132723,0.5749063589121497,0.5749063589121497,3.911621106520976,0.5663938798910612,0.6790483430900689
5000,3,0.02,5.0,2,10,1.3582145587406718,12.411829353085658,0.7321091722056084,0.7321091722056084,2.922004323589149,0.4609767893487936,0.7645790769059582
5000,3,0.02,5.0,2,30,1.3582145587406718,12.411829353085658,1.5754865850856277,1.5754865850856277,6.201884202796479,0.15996885392423507,0.5003247284209034
5000,3,0.02,5.0,2,50,1.3582145587406718,12.411829353085658,0.5995151214968814,0.5995151214968814,3.016372727775865,0.5586005777667793,0.7569759749374917
5000,3,0.02,5.0,2,100,1.3582145587406718,12.411829353085658,1.3305909846766162,1.3305909846766162,10.216057260218758,0.02033815194093339,0.17690962632522958
5000,3,0.02,10.0,0,10,3.273305510801266,25.581420388004364,2.7082411890218543,2.7082411890218543,8.706563127288822,0.17262804217779557,0.6596528654299626
