n,true_cv,true_M,M_hat,tau,tau_name,s,branch_taken,oracle_decision,rel_error,in_borderline
2000,0.6410291195607866,6.374989174742897,3.5127233275940086,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,0.6410291195607866,6.374989174742897,3.5127233275940086,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,0.6410291195607866,6.374989174742897,3.5127233275940086,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,1.755833617399708,1.5,1.5,10,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,1.755833617399708,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,1.755833617399708,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,2.9717142355115165,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,2.9717142355115165,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,2.9717142355115165,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,2.53104763309018,1.5,1.5,50,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,2.53104763309018,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,2.53104763309018,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,3.048115291967689,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,3.048115291967689,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,0.6227487686611384,6.430958934057433,3.048115291967689,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,1.358269331673104,8.966713358539577,2.8705147254695196,1.5,1.5,10,uniform_exact,uniform,0.0,0
2000,1.358269331673104,8.966713358539577,2.8705147254695196,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,1.358269331673104,8.966713358539577,2.8705147254695196,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,1.358269331673104,8.966713358539577,7.870142221877878,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,1.358269331673104,8.966713358539577,7.870142221877878,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,1.358269331673104,8.966713358539577,7.870142221877878,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,1.358269331673104,8.966713358539577,8.059525850450255,1.5,1.5,50,is,uniform,0.022592672605244977,0
2000,1.358269331673104,8.966713358539577,8.059525850450255,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,1.358269331673104,8.966713358539577,8.059525850450255,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,1.358269331673104,8.966713358539577,7.667877151700662,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,1.358269331673104,8.966713358539577,7.667877151700662,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,1.358269331673104,8.966713358539577,7.667877151700662,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,1.3763076923974027,8.285852764690443,2.26321103605649,1.5,1.5,10,uniform_exact,uniform,0.0,0
2000,1.3763076923974027,8.285852764690443,2.26321103605649,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,1.3763076923974027,8.285852764690443,2.26321103605649,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,1.3763076923974027,8.285852764690443,6.707911421011474,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,1.3763076923974027,8.285852764690443,6.707911421011474,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,1.3763076923974027,8.285852764690443,6.707911421011474,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,1.3763076923974027,8.285852764690443,7.918528213638579,1.5,1.5,50,is,uniform,0.04427473698245734,0
2000,1.3763076923974027,8.285852764690443,7.918528213638579,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,1.3763076923974027,8.285852764690443,7.918528213638579,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,1.3763076923974027,8.285852764690443,8.396678319081184,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,1.3763076923974027,8.285852764690443,8.396678319081184,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,1.3763076923974027,8.285852764690443,8.396678319081184,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,1.4611702597146317,9.106720084066147,1.4742534388705142,1.5,1.5,10,uniform,uniform,0.0461747261440511,0
2000,1.4611702597146317,9.106720084066147,1.4742534388705142,2.7569734238004693,sqrt(log n),10,uniform,uniform,0.0461747261440511,0
2000,1.4611702597146317,9.106720084066147,1.4742534388705142,3.0,3.0,10,uniform,uniform,0.0461747261440511,0
2000,1.4611702597146317,9.106720084066147,2.934347886267628,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,1.4611702597146317,9.106720084066147,2.934347886267628,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,1.4611702597146317,9.106720084066147,2.934347886267628,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,1.4611702597146317,9.106720084066147,7.894765952299702,1.5,1.5,50,is,uniform,0.0020158237536089525,0
2000,1.4611702597146317,9.106720084066147,7.894765952299702,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,1.4611702597146317,9.106720084066147,7.894765952299702,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,1.4611702597146317,9.106720084066147,6.656576671515212,1.5,1.5,100,is,uniform,0.009784643338998507,0
2000,1.4611702597146317,9.106720084066147,6.656576671515212,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,1.4611702597146317,9.106720084066147,6.656576671515212,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,2.7142794007709448,13.745211635687745,1.8645350114592423,1.5,1.5,10,uniform,uniform,0.023747080977405917,1
2000,2.7142794007709448,13.745211635687745,1.8645350114592423,2.7569734238004693,sqrt(log n),10,uniform,uniform,0.023747080977405917,1
2000,2.7142794007709448,13.745211635687745,1.8645350114592423,3.0,3.0,10,uniform,uniform,0.023747080977405917,1
2000,2.7142794007709448,13.745211635687745,15.526966261631456,1.5,1.5,30,is,uniform,0.00012051269827698668,1
2000,2.7142794007709448,13.745211635687745,15.526966261631456,2.7569734238004693,sqrt(log n),30,is,uniform,0.00012051269827698668,1
2000,2.7142794007709448,13.745211635687745,15.526966261631456,3.0,3.0,30,uniform_exact,uniform,0.0,1
2000,2.7142794007709448,13.745211635687745,4.843085574183759,1.5,1.5,50,uniform_exact,uniform,0.0,1
2000,2.7142794007709448,13.745211635687745,4.843085574183759,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,1
2000,2.7142794007709448,13.745211635687745,4.843085574183759,3.0,3.0,50,uniform_exact,uniform,0.0,1
2000,2.7142794007709448,13.745211635687745,11.90940513951842,1.5,1.5,100,is,uniform,0.012775254525542018,1
2000,2.7142794007709448,13.745211635687745,11.90940513951842,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,1
2000,2.7142794007709448,13.745211635687745,11.90940513951842,3.0,3.0,100,uniform_exact,uniform,0.0,1
2000,2.726308523162901,13.889554001701725,1.4913651689282095,1.5,1.5,10,uniform,uniform,0.00825557941948382,1
2000,2.726308523162901,13.889554001701725,1.4913651689282095,2.7569734238004693,sqrt(log n),10,uniform,uniform,0.00825557941948382,1
2000,2.726308523162901,13.889554001701725,1.4913651689282095,3.0,3.0,10,uniform,uniform,0.00825557941948382,1
2000,2.726308523162901,13.889554001701725,10.743207824683644,1.5,1.5,30,is,uniform,0.03645721059110934,1
2000,2.726308523162901,13.889554001701725,10.743207824683644,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,1
2000,2.726308523162901,13.889554001701725,10.743207824683644,3.0,3.0,30,uniform_exact,uniform,0.0,1
2000,2.726308523162901,13.889554001701725,7.31418307309683,1.5,1.5,50,is,uniform,0.008209335393300191,1
2000,2.726308523162901,13.889554001701725,7.31418307309683,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,1
2000,2.726308523162901,13.889554001701725,7.31418307309683,3.0,3.0,50,uniform_exact,uniform,0.0,1
2000,2.726308523162901,13.889554001701725,14.821210890158666,1.5,1.5,100,is,uniform,0.0042300275223990415,1
2000,2.726308523162901,13.889554001701725,14.821210890158666,2.7569734238004693,sqrt(log n),100,is,uniform,0.0042300275223990415,1
2000,2.726308523162901,13.889554001701725,14.821210890158666,3.0,3.0,100,uniform_exact,uniform,0.0,1
2000,2.7326270401993864,13.72668609604081,1.6045499777138765,1.5,1.5,10,uniform,uniform,0.008373951978140391,1
2000,2.7326270401993864,13.72668609604081,1.6045499777138765,2.7569734238004693,sqrt(log n),10,uniform,uniform,0.008373951978140391,1
2000,2.7326270401993864,13.72668609604081,1.6045499777138765,3.0,3.0,10,uniform,uniform,0.008373951978140391,1
2000,2.7326270401993864,13.72668609604081,16.01664267136829,1.5,1.5,30,is,uniform,0.007999359668507736,1
2000,2.7326270401993864,13.72668609604081,16.01664267136829,2.7569734238004693,sqrt(log n),30,is,uniform,0.007999359668507736,1
2000,2.7326270401993864,13.72668609604081,16.01664267136829,3.0,3.0,30,uniform_exact,uniform,0.0,1
2000,2.7326270401993864,13.72668609604081,22.341404560098567,1.5,1.5,50,is,uniform,0.002134862901143214,1
2000,2.7326270401993864,13.72668609604081,22.341404560098567,2.7569734238004693,sqrt(log n),50,is,uniform,0.002134862901143214,1
2000,2.7326270401993864,13.72668609604081,22.341404560098567,3.0,3.0,50,is,uniform,0.002134862901143214,1
2000,2.7326270401993864,13.72668609604081,7.159076535087701,1.5,1.5,100,is,uniform,0.00607038445448064,1
2000,2.7326270401993864,13.72668609604081,7.159076535087701,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,1
2000,2.7326270401993864,13.72668609604081,7.159076535087701,3.0,3.0,100,uniform_exact,uniform,0.0,1
2000,0.5866904178552818,6.882127609815075,1.6501491652799143,1.5,1.5,10,uniform_exact,uniform,0.0,0
2000,0.5866904178552818,6.882127609815075,1.6501491652799143,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,0.5866904178552818,6.882127609815075,1.6501491652799143,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,0.5866904178552818,6.882127609815075,2.5779270035276594,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,0.5866904178552818,6.882127609815075,2.5779270035276594,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,0.5866904178552818,6.882127609815075,2.5779270035276594,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,0.5866904178552818,6.882127609815075,1.9908988040068567,1.5,1.5,50,uniform,uniform,0.01529869449866721,0
2000,0.5866904178552818,6.882127609815075,1.9908988040068567,2.7569734238004693,sqrt(log n),50,uniform,uniform,0.01529869449866721,0
2000,0.5866904178552818,6.882127609815075,1.9908988040068567,3.0,3.0,50,uniform,uniform,0.01529869449866721,0
2000,0.5866904178552818,6.882127609815075,3.3582322708639603,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,0.5866904178552818,6.882127609815075,3.3582322708639603,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,0.5866904178552818,6.882127609815075,3.3582322708639603,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,2.1566622751383746,1.5,1.5,10,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,2.1566622751383746,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,2.1566622751383746,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,3.1029809865383995,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,3.1029809865383995,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,3.1029809865383995,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,3.4949658534708647,1.5,1.5,50,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,3.4949658534708647,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,3.4949658534708647,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,5.241882056180459,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,5.241882056180459,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,0.6805166058317258,7.844182030189697,5.241882056180459,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,0.6075248895724128,8.488601778181627,2.1226549477553522,1.5,1.5,10,uniform,uniform,0.002549246941095006,0
2000,0.6075248895724128,8.488601778181627,2.1226549477553522,2.7569734238004693,sqrt(log n),10,uniform,uniform,0.002549246941095006,0
2000,0.6075248895724128,8.488601778181627,2.1226549477553522,3.0,3.0,10,uniform,uniform,0.002549246941095006,0
2000,0.6075248895724128,8.488601778181627,2.1143673205709494,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,0.6075248895724128,8.488601778181627,2.1143673205709494,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,0.6075248895724128,8.488601778181627,2.1143673205709494,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,0.6075248895724128,8.488601778181627,2.8595645081691132,1.5,1.5,50,uniform_exact,uniform,0.0,0
2000,0.6075248895724128,8.488601778181627,2.8595645081691132,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,0.6075248895724128,8.488601778181627,2.8595645081691132,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,0.6075248895724128,8.488601778181627,2.5795492261126114,1.5,1.5,100,uniform,uniform,0.006646616478340664,0
2000,0.6075248895724128,8.488601778181627,2.5795492261126114,2.7569734238004693,sqrt(log n),100,uniform,uniform,0.006646616478340664,0
2000,0.6075248895724128,8.488601778181627,2.5795492261126114,3.0,3.0,100,uniform,uniform,0.006646616478340664,0
2000,1.4612428196080953,6.753627793666996,2.691519807626222,1.5,1.5,10,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,2.691519807626222,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,2.691519807626222,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,5.111617829367033,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,5.111617829367033,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,5.111617829367033,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,6.187846918536936,1.5,1.5,50,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,6.187846918536936,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,6.187846918536936,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,6.189054857494004,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,6.189054857494004,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,1.4612428196080953,6.753627793666996,6.189054857494004,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,1.4764441467779024,6.956174126191189,1.6099213513828678,1.5,1.5,10,uniform_exact,uniform,0.0,0
2000,1.4764441467779024,6.956174126191189,1.6099213513828678,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,1.4764441467779024,6.956174126191189,1.6099213513828678,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,1.4764441467779024,6.956174126191189,4.735860507406428,1.5,1.5,30,is,uniform,0.021422668334451854,0
2000,1.4764441467779024,6.956174126191189,4.735860507406428,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,1.4764441467779024,6.956174126191189,4.735860507406428,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,1.4764441467779024,6.956174126191189,5.762558207445257,1.5,1.5,50,is,uniform,0.022571578736348054,0
2000,1.4764441467779024,6.956174126191189,5.762558207445257,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,1.4764441467779024,6.956174126191189,5.762558207445257,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,1.4764441467779024,6.956174126191189,6.52201669595782,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,1.4764441467779024,6.956174126191189,6.52201669595782,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,1.4764441467779024,6.956174126191189,6.52201669595782,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,2.674315985996152,1.5,1.5,10,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,2.674315985996152,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,2.674315985996152,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,6.8635440066772,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,6.8635440066772,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,6.8635440066772,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,5.3530056070916,1.5,1.5,50,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,5.3530056070916,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,5.3530056070916,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,5.860529910946198,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,5.860529910946198,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,1.4190922443740461,6.741387981806074,5.860529910946198,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,2.301445779003562,8.777361115865295,7.573207122062641,1.5,1.5,10,is,uniform,0.003640424291739265,0
2000,2.301445779003562,8.777361115865295,7.573207122062641,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,2.301445779003562,8.777361115865295,7.573207122062641,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,2.301445779003562,8.777361115865295,6.465557382905994,1.5,1.5,30,is,uniform,0.008484214463841256,0
2000,2.301445779003562,8.777361115865295,6.465557382905994,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,2.301445779003562,8.777361115865295,6.465557382905994,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,2.301445779003562,8.777361115865295,11.265622765417682,1.5,1.5,50,is,uniform,0.006103969594249269,0
2000,2.301445779003562,8.777361115865295,11.265622765417682,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,2.301445779003562,8.777361115865295,11.265622765417682,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,2.301445779003562,8.777361115865295,6.743339796691009,1.5,1.5,100,is,uniform,0.0049945984403551935,0
2000,2.301445779003562,8.777361115865295,6.743339796691009,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,2.301445779003562,8.777361115865295,6.743339796691009,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,2.3152827988189686,8.658788130102245,7.957765020516431,1.5,1.5,10,is,uniform,0.004538737839173296,1
2000,2.3152827988189686,8.658788130102245,7.957765020516431,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,1
2000,2.3152827988189686,8.658788130102245,7.957765020516431,3.0,3.0,10,uniform_exact,uniform,0.0,1
2000,2.3152827988189686,8.658788130102245,6.862786984501134,1.5,1.5,30,is,uniform,0.008707356540872445,1
2000,2.3152827988189686,8.658788130102245,6.862786984501134,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,1
2000,2.3152827988189686,8.658788130102245,6.862786984501134,3.0,3.0,30,uniform_exact,uniform,0.0,1
2000,2.3152827988189686,8.658788130102245,5.740200973143783,1.5,1.5,50,is,uniform,0.0032880980072973647,1
2000,2.3152827988189686,8.658788130102245,5.740200973143783,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,1
2000,2.3152827988189686,8.658788130102245,5.740200973143783,3.0,3.0,50,uniform_exact,uniform,0.0,1
2000,2.3152827988189686,8.658788130102245,8.551840210072704,1.5,1.5,100,is,uniform,0.013094481140319617,1
2000,2.3152827988189686,8.658788130102245,8.551840210072704,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,1
2000,2.3152827988189686,8.658788130102245,8.551840210072704,3.0,3.0,100,uniform_exact,uniform,0.0,1
2000,2.30933321640677,8.687845653682372,4.560161778286317,1.5,1.5,10,is,uniform,0.0033683569319591248,1
2000,2.30933321640677,8.687845653682372,4.560161778286317,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,1
2000,2.30933321640677,8.687845653682372,4.560161778286317,3.0,3.0,10,uniform_exact,uniform,0.0,1
2000,2.30933321640677,8.687845653682372,8.419097570436968,1.5,1.5,30,is,uniform,0.016104131129390704,1
2000,2.30933321640677,8.687845653682372,8.419097570436968,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,1
2000,2.30933321640677,8.687845653682372,8.419097570436968,3.0,3.0,30,uniform_exact,uniform,0.0,1
2000,2.30933321640677,8.687845653682372,8.548806498312613,1.5,1.5,50,is,uniform,0.0015690987643105973,1
2000,2.30933321640677,8.687845653682372,8.548806498312613,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,1
2000,2.30933321640677,8.687845653682372,8.548806498312613,3.0,3.0,50,uniform_exact,uniform,0.0,1
2000,2.30933321640677,8.687845653682372,10.65437940946748,1.5,1.5,100,is,uniform,0.006381117289160491,1
2000,2.30933321640677,8.687845653682372,10.65437940946748,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,1
2000,2.30933321640677,8.687845653682372,10.65437940946748,3.0,3.0,100,uniform_exact,uniform,0.0,1
2000,0.5915941849529013,6.747218403782818,2.0388586590614297,1.5,1.5,10,uniform_exact,uniform,0.0,0
2000,0.5915941849529013,6.747218403782818,2.0388586590614297,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,0.5915941849529013,6.747218403782818,2.0388586590614297,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,0.5915941849529013,6.747218403782818,2.0339902601360573,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,0.5915941849529013,6.747218403782818,2.0339902601360573,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,0.5915941849529013,6.747218403782818,2.0339902601360573,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,0.5915941849529013,6.747218403782818,3.136005458211731,1.5,1.5,50,uniform_exact,uniform,0.0,0
2000,0.5915941849529013,6.747218403782818,3.136005458211731,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,0.5915941849529013,6.747218403782818,3.136005458211731,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,0.5915941849529013,6.747218403782818,2.291911697666022,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,0.5915941849529013,6.747218403782818,2.291911697666022,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,0.5915941849529013,6.747218403782818,2.291911697666022,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,0.5845956482433441,7.133862103294786,1.413081904304281,1.5,1.5,10,uniform,uniform,0.006354580979141084,0
2000,0.5845956482433441,7.133862103294786,1.413081904304281,2.7569734238004693,sqrt(log n),10,uniform,uniform,0.006354580979141084,0
2000,0.5845956482433441,7.133862103294786,1.413081904304281,3.0,3.0,10,uniform,uniform,0.006354580979141084,0
2000,0.5845956482433441,7.133862103294786,2.1765818185055896,1.5,1.5,30,uniform,uniform,0.0007392067463911563,0
2000,0.5845956482433441,7.133862103294786,2.1765818185055896,2.7569734238004693,sqrt(log n),30,uniform,uniform,0.0007392067463911563,0
2000,0.5845956482433441,7.133862103294786,2.1765818185055896,3.0,3.0,30,uniform,uniform,0.0007392067463911563,0
2000,0.5845956482433441,7.133862103294786,3.0417615153692705,1.5,1.5,50,uniform_exact,uniform,0.0,0
2000,0.5845956482433441,7.133862103294786,3.0417615153692705,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,0.5845956482433441,7.133862103294786,3.0417615153692705,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,0.5845956482433441,7.133862103294786,2.878809289677887,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,0.5845956482433441,7.133862103294786,2.878809289677887,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,0.5845956482433441,7.133862103294786,2.878809289677887,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,4.715224399995061,1.5,1.5,10,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,4.715224399995061,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,4.715224399995061,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,3.2883911295694457,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,3.2883911295694457,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,3.2883911295694457,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,2.725278609765331,1.5,1.5,50,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,2.725278609765331,2.7569734238004693,sqrt(log n),50,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,2.725278609765331,3.0,3.0,50,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,2.8045265201927276,1.5,1.5,100,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,2.8045265201927276,2.7569734238004693,sqrt(log n),100,uniform_exact,uniform,0.0,0
2000,0.6364016724628121,6.162099158324124,2.8045265201927276,3.0,3.0,100,uniform_exact,uniform,0.0,0
2000,1.2983740571519216,4.789065542177101,2.3256315288285103,1.5,1.5,10,uniform_exact,uniform,0.0,0
2000,1.2983740571519216,4.789065542177101,2.3256315288285103,2.7569734238004693,sqrt(log n),10,uniform_exact,uniform,0.0,0
2000,1.2983740571519216,4.789065542177101,2.3256315288285103,3.0,3.0,10,uniform_exact,uniform,0.0,0
2000,1.2983740571519216,4.789065542177101,3.720159970600375,1.5,1.5,30,uniform_exact,uniform,0.0,0
2000,1.2983740571519216,4.789065542177101,3.720159970600375,2.7569734238004693,sqrt(log n),30,uniform_exact,uniform,0.0,0
2000,1.2983740571519216,4.789065542177101,3.720159970600375,3.0,3.0,30,uniform_exact,uniform,0.0,0
2000,1.2983740571519216,4.789065542177101,4.412518053004003,1.5,1.5,50,uniform_exact,uniform,0.0,0
